@relation '/home/lapsec/Documentos/Classificador/bases/NSL_KDD-master/KDDTrain+binary_class-weka.filters.unsupervised.attribute.Remove-R10-34,38-41-weka.filters.unsupervised.attribute.Remove-R10-12-weka.filters.unsupervised.attribute.Remove-R1,8-9'

@attribute protocol_type {icmp,tcp,udp}
@attribute service {IRC,Z39_50,aol,harvest,tftp_u,http_2784,http_8001,X11,urh_i,rje,auth,bgp,courier,csnet_ns,ctf,daytime,discard,domain,domain_u,echo,eco_i,ecr_i,red_i,tim_i,efs,exec,finger,ftp,ftp_data,pm_dump,gopher,hostnames,http,http_443,imap4,iso_tsap,klogin,kshell,ldap,link,login,mtp,name,netbios_dgm,netbios_ssn,netbios_ns,netstat,nnsp,nntp,ntp_u,other,pop_2,pop_3,printer,private,remote_job,shell,smtp,sql_net,ssh,sunrpc,supdup,systat,telnet,time,urp_i,uucp,uucp_path,vmnet,whois}
@attribute flag {REJ,RSTO,RSTOS0,RSTR,S0,S1,S2,S3,SF,SH,OTH}
@attribute src_bytes numeric
@attribute dst_bytes numeric
@attribute land numeric
@attribute classe {0,1}

@data
icmp,ecr_i,SF,1032,0,0,1
tcp,http,SF,54540,8314,0,1
tcp,finger,RSTOS0,0,0,0,1
tcp,time,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,207,5836,0,0
tcp,http,REJ,0,0,0,0
udp,private,SF,105,146,0,0
tcp,http,SF,199,597,0,0
tcp,http,SF,201,6297,0,0
udp,domain_u,SF,46,46,0,0
tcp,link,S0,0,0,0,1
tcp,http,SF,294,18177,0,0
tcp,http,SF,313,1293,0,0
tcp,http,SF,220,6392,0,0
tcp,smtp,SF,2815,331,0,0
tcp,private,S0,0,0,0,1
tcp,other,RSTR,1,0,0,1
tcp,private,S0,0,0,0,1
tcp,exec,S0,0,0,0,1
tcp,ftp,RSTO,0,0,0,1
tcp,ftp_data,SF,59,0,0,0
tcp,http,SF,200,313,0,0
udp,private,SF,1,0,0,1
tcp,smtp,SF,2974,327,0,0
tcp,http,SF,195,731,0,0
udp,other,SF,146,105,0,0
tcp,http,SF,331,1047,0,0
tcp,http,SF,346,612,0,0
tcp,http,SF,294,2605,0,0
tcp,http,S0,0,0,0,1
tcp,http,SF,339,2477,0,0
tcp,http,S0,0,0,0,1
udp,other,SF,146,105,0,0
tcp,private,S0,0,0,0,1
tcp,ftp_data,SF,637,0,0,0
tcp,http,SF,54540,8314,0,1
tcp,uucp,S0,0,0,0,1
udp,domain_u,SF,43,43,0,0
tcp,http,SF,220,255,0,0
tcp,time,S0,0,0,0,1
tcp,http,SF,148,17727,0,0
tcp,finger,S0,0,0,0,1
udp,private,SF,28,0,0,1
tcp,supdup,S0,0,0,0,1
tcp,ftp_data,SF,1363,0,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,235,261,0,0
tcp,ftp,SF,909,2720,0,0
tcp,gopher,REJ,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,auth,S0,0,0,0,1
tcp,http,SF,306,12235,0,0
tcp,http,SF,54540,8314,0,1
tcp,smtp,SF,754,337,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,234,1380,0,0
tcp,http,SF,210,327,0,0
tcp,ctf,S0,0,0,0,1
icmp,urp_i,SF,78,0,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,229,1173,0,0
tcp,telnet,RSTO,0,0,0,1
udp,domain_u,SF,45,76,0,0
tcp,http,REJ,0,0,0,0
udp,other,SF,147,105,0,0
tcp,http,S0,0,0,0,1
tcp,private,S0,0,0,0,1
udp,domain_u,SF,43,128,0,0
tcp,private,S0,0,0,0,1
udp,domain_u,SF,44,74,0,0
udp,private,SF,1,0,0,1
udp,private,SF,28,0,0,1
tcp,http,SF,199,354,0,0
tcp,http,SF,200,626,0,0
tcp,http,SF,244,511,0,0
icmp,eco_i,SF,8,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,290,8050,0,0
tcp,http,S0,0,0,0,1
tcp,http,SF,232,9534,0,0
udp,private,SF,1,0,0,1
tcp,smtp,S0,0,0,0,1
tcp,ftp_data,SF,567,0,0,0
icmp,eco_i,SF,8,0,0,1
tcp,whois,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,Z39_50,S0,0,0,0,1
tcp,systat,S0,0,0,0,1
udp,private,SF,28,0,0,1
tcp,http,SF,244,7453,0,0
tcp,http,SF,221,481,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,180,13176,0,0
tcp,private,S0,0,0,0,1
udp,private,SF,28,0,0,1
tcp,ftp_data,SF,11,0,0,0
tcp,http,REJ,0,0,0,0
udp,domain_u,SF,45,45,0,0
udp,domain_u,SF,42,46,0,0
tcp,http,SF,249,1582,0,0
tcp,http,SF,206,3621,0,0
tcp,http_443,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,bgp,S0,0,0,0,1
tcp,name,S0,0,0,0,1
tcp,http,SF,233,2698,0,0
tcp,finger,S0,0,0,0,1
tcp,ftp_data,SF,88382,0,0,0
tcp,http,SF,265,40439,0,0
tcp,private,RSTR,1,0,0,1
tcp,nnsp,S0,0,0,0,1
tcp,Z39_50,S0,0,0,0,1
tcp,Z39_50,S0,0,0,0,1
udp,domain_u,SF,135,44,0,0
tcp,http,SF,313,927,0,0
tcp,http,S2,264,0,0,0
icmp,eco_i,SF,8,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,private,S0,0,0,0,1
udp,private,SF,1,0,0,1
tcp,smtp,SF,1230,325,0,0
tcp,ftp,S0,0,0,0,1
tcp,http,SF,196,16143,0,0
tcp,whois,S0,0,0,0,1
tcp,other,REJ,0,0,0,1
udp,domain_u,SF,43,43,0,0
tcp,http,SF,54540,8314,0,1
tcp,private,S0,0,0,0,1
tcp,systat,S0,0,0,0,1
tcp,kshell,REJ,0,0,0,1
tcp,domain,S0,0,0,0,1
tcp,http,SF,285,2126,0,0
tcp,ftp_data,S0,0,0,0,1
tcp,http,SF,273,5726,0,0
tcp,http,SF,309,1461,0,0
tcp,http,S0,0,0,0,1
tcp,time,S0,0,0,0,1
tcp,uucp,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http_443,S0,0,0,0,1
tcp,http,SF,313,9703,0,0
tcp,http,SF,275,1274,0,0
tcp,private,REJ,0,0,0,1
tcp,imap4,S0,0,0,0,1
tcp,hostnames,REJ,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,hostnames,S0,0,0,0,1
tcp,bgp,S0,0,0,0,1
udp,domain_u,SF,112,41,0,0
udp,domain_u,SF,45,81,0,0
udp,domain_u,SF,43,76,0,0
tcp,private,S0,0,0,0,1
tcp,telnet,S0,0,0,0,1
tcp,http,SF,240,1150,0,0
tcp,private,S0,0,0,0,1
tcp,smtp,SF,2131,327,0,0
tcp,ftp_data,S0,0,0,0,1
tcp,http,SF,294,2698,0,0
tcp,finger,S0,0,0,0,1
udp,other,SF,146,105,0,0
icmp,eco_i,SF,18,0,0,1
tcp,http,SF,164,19983,0,0
udp,domain_u,SF,44,125,0,0
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,223,256,0,0
tcp,smtp,SF,811,332,0,0
tcp,private,S0,0,0,0,1
tcp,efs,S0,0,0,0,1
udp,other,SF,516,4,0,0
tcp,whois,S0,0,0,0,1
tcp,kshell,S0,0,0,0,1
tcp,private,S0,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
tcp,http,SF,308,843,0,0
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,285,9736,0,0
tcp,http,SF,293,4693,0,0
tcp,daytime,RSTO,0,0,0,1
tcp,ftp,SF,343,1072,0,0
tcp,other,REJ,0,0,0,0
tcp,http,SF,210,3081,0,0
tcp,private,S0,0,0,0,1
tcp,ftp_data,S0,0,0,0,1
tcp,smtp,SF,11425,1372,0,0
udp,private,SF,28,0,0,1
tcp,login,S0,0,0,0,1
tcp,http,S0,0,0,0,1
tcp,http,SF,331,186,0,0
tcp,http,SF,276,6931,0,0
udp,domain_u,SF,45,77,0,0
tcp,courier,S0,0,0,0,1
tcp,csnet_ns,S0,0,0,0,1
tcp,http,SF,291,989,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,0,3724,0,0
tcp,smtp,SF,1158,329,0,0
udp,domain_u,SF,44,131,0,0
tcp,ftp_data,S0,0,0,0,1
tcp,private,RSTR,0,0,0,1
tcp,http,SF,305,3222,0,0
tcp,ftp_data,SF,334,0,0,1
tcp,http,SF,164,358,0,0
icmp,ecr_i,SF,1032,0,0,1
tcp,http,SF,343,565,0,0
tcp,http,S0,0,0,0,1
tcp,Z39_50,S0,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,ftp_data,SF,1874,0,0,0
tcp,http,SF,303,2651,0,0
udp,domain_u,SF,43,84,0,0
tcp,http,SF,222,955,0,0
icmp,eco_i,SF,18,0,0,1
tcp,private,RSTR,0,400291060,0,1
tcp,http,SF,294,763,0,0
tcp,private,REJ,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,219,1826,0,0
udp,domain_u,SF,44,44,0,0
udp,private,SF,1,0,0,1
tcp,http_443,REJ,0,0,0,1
tcp,private,SH,0,0,0,1
tcp,ftp_data,SF,212,0,0,0
tcp,iso_tsap,S0,0,0,0,1
tcp,telnet,SF,0,15,0,0
tcp,other,RSTR,1,0,0,1
tcp,http,SF,244,2688,0,0
tcp,http,SF,331,1047,0,0
udp,private,SF,1,0,0,1
tcp,http,SF,209,580,0,0
tcp,http,SF,244,274,0,0
tcp,netbios_ssn,S0,0,0,0,1
tcp,smtp,SF,1344,327,0,0
tcp,http,SF,327,877,0,0
tcp,ftp,S0,0,0,0,1
tcp,http,SF,247,3152,0,0
tcp,remote_job,S0,0,0,0,1
tcp,http,SF,303,882,0,0
tcp,http,SF,164,1778,0,0
tcp,http,REJ,0,0,0,1
tcp,http,SF,338,521,0,0
tcp,http,SF,303,2239,0,0
udp,private,SF,28,0,0,1
tcp,http,SF,227,255,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,54540,8314,0,1
tcp,http,SF,346,1342,0,0
tcp,http,SF,289,7384,0,0
tcp,courier,S0,0,0,0,1
tcp,http,SF,54540,8314,0,1
tcp,smtp,SF,1184,482,0,0
udp,other,SF,147,105,0,0
tcp,http,SF,210,574,0,0
tcp,http,SF,271,1543,0,0
tcp,uucp,S0,0,0,0,1
tcp,ftp,SF,1527,4152,0,0
tcp,name,S0,0,0,0,1
tcp,http,SF,199,3485,0,0
tcp,iso_tsap,S0,0,0,0,1
udp,domain_u,SF,44,132,0,0
tcp,nnsp,REJ,0,0,0,1
tcp,daytime,RSTO,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,264,32,0,0
tcp,http,SF,197,9442,0,0
tcp,private,S0,0,0,0,1
tcp,iso_tsap,REJ,0,0,0,1
tcp,http,SF,199,1286,0,0
tcp,http,SF,207,3475,0,0
tcp,http,SF,249,486,0,0
tcp,ctf,S0,0,0,0,1
tcp,http,SF,267,14496,0,0
tcp,ftp_data,SF,501760,0,0,0
tcp,private,S0,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
udp,domain_u,SF,45,130,0,0
tcp,http,SF,216,1710,0,0
tcp,http,REJ,0,0,0,0
tcp,finger,S0,0,0,0,1
udp,domain_u,SF,94,33,0,0
tcp,http,SF,291,454,0,0
tcp,http,SF,208,9363,0,0
tcp,http,SF,222,2279,0,0
tcp,http,SF,324,2497,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,202,6534,0,0
tcp,private,S0,0,0,0,1
tcp,uucp,S0,0,0,0,1
tcp,http,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,349,1112,0,0
tcp,http,SF,221,188,0,0
tcp,ftp_data,S0,0,0,0,1
udp,domain_u,SF,24,42,0,0
tcp,telnet,S0,0,0,0,1
tcp,ftp_data,SF,637,0,0,0
tcp,http,SF,261,33318,0,0
tcp,private,S0,0,0,0,1
tcp,courier,S0,0,0,0,1
tcp,imap4,S0,0,0,0,1
udp,domain_u,SF,45,138,0,0
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,264,272,0,0
icmp,eco_i,SF,18,0,0,1
icmp,eco_i,SF,18,0,0,1
tcp,http,SF,290,3685,0,0
tcp,http,SF,218,1792,0,0
udp,domain_u,SF,34,0,0,0
tcp,http,SF,292,1226,0,0
udp,domain_u,SF,46,129,0,0
tcp,http,SF,197,1505,0,0
tcp,private,RSTR,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
tcp,auth,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
icmp,eco_i,SF,8,0,0,1
icmp,ecr_i,SF,1032,0,0,1
tcp,http,SF,306,1075,0,0
tcp,http,SF,230,2481,0,0
udp,other,SF,145,105,0,0
udp,domain_u,SF,31,91,0,0
tcp,http,SF,190,7391,0,0
tcp,ftp,S0,0,0,0,1
icmp,eco_i,SF,30,0,0,0
udp,domain_u,SF,45,75,0,0
tcp,http,SF,214,14939,0,0
udp,domain_u,SF,97,44,0,0
tcp,ftp_data,SF,637,0,0,0
tcp,private,S0,0,0,0,1
udp,domain_u,SF,44,71,0,0
tcp,http,SF,351,7886,0,0
tcp,private,REJ,0,0,0,1
tcp,http_443,REJ,0,0,0,1
tcp,other,S0,0,0,0,1
tcp,finger,SF,8,147,0,0
tcp,http,SF,322,1380,0,0
tcp,sql_net,S0,0,0,0,1
udp,domain_u,SF,43,131,0,0
tcp,http,SF,293,1680,0,0
udp,domain_u,SF,43,125,0,0
tcp,http,SF,210,702,0,0
tcp,ftp_data,SF,501760,0,0,0
tcp,time,S0,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
tcp,private,S0,0,0,0,1
icmp,ecr_i,SF,8,0,0,1
tcp,http,SF,277,525,0,0
udp,private,SF,28,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,RSTR,0,0,0,1
tcp,http,SF,379,406,0,0
tcp,smtp,RSTO,0,0,0,1
tcp,ftp,SF,937,2720,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,345,390,0,0
tcp,http,SF,243,258,0,0
udp,private,SF,1,0,0,1
tcp,whois,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,283,736,0,0
tcp,http,RSTR,54540,2920,0,1
tcp,sql_net,S0,0,0,0,1
tcp,http,SF,313,481,0,0
tcp,http,SF,144,32821,0,0
tcp,other,SF,88382,0,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,214,261,0,0
icmp,eco_i,SF,8,0,0,1
tcp,http,SF,226,1380,0,0
icmp,eco_i,SF,8,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,200,283,0,0
tcp,auth,SF,10,39,0,0
tcp,telnet,S0,0,0,0,1
tcp,http,SF,253,1423,0,0
tcp,http,SF,203,3021,0,0
icmp,ecr_i,SF,1032,0,0,1
udp,private,SF,105,147,0,0
tcp,http,SF,285,1693,0,0
tcp,private,REJ,0,0,0,1
tcp,whois,S0,0,0,0,1
tcp,ftp_data,SF,641,0,0,0
tcp,telnet,RSTO,0,15,0,1
tcp,http,SF,329,731,0,0
tcp,ftp_data,S0,0,0,0,1
tcp,http,SF,304,806,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,459,3395,0,0
tcp,private,S0,0,0,0,1
tcp,uucp_path,S0,0,0,0,1
tcp,ftp,SF,1505,4152,0,0
tcp,ftp_data,SF,19,0,0,0
tcp,http,SF,193,757,0,0
icmp,ecr_i,SF,520,0,0,1
tcp,http,SF,299,303,0,0
tcp,http,SF,333,1035,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,S0,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,301,897,0,0
icmp,eco_i,SF,8,0,0,1
tcp,ftp_data,SF,4316,0,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,289,236,0,0
tcp,uucp,S0,0,0,0,1
tcp,ftp_data,SF,965,0,0,0
udp,other,SF,516,4,0,0
tcp,http,SF,228,379,0,0
icmp,ecr_i,SF,520,0,0,1
tcp,ftp_data,S0,0,0,0,1
tcp,smtp,SF,1326,331,0,0
udp,private,SF,28,0,0,1
tcp,ftp,SF,1151,2445,0,1
udp,private,SF,28,0,0,1
tcp,domain,S0,0,0,0,1
udp,domain_u,SF,45,128,0,0
tcp,vmnet,REJ,0,0,0,1
icmp,eco_i,SF,8,0,0,1
tcp,smtp,SF,1003,363,0,0
tcp,private,S0,0,0,0,1
tcp,auth,S0,0,0,0,1
tcp,smtp,SF,2800,394,0,0
tcp,finger,SF,8,0,0,0
icmp,urp_i,SF,183,0,0,0
tcp,http,REJ,0,0,0,0
tcp,smtp,SF,1638,330,0,0
tcp,http,SF,266,282,0,0
tcp,smtp,SF,204876,327,0,0
tcp,efs,S0,0,0,0,1
tcp,http,SF,188,9268,0,0
tcp,IRC,SF,73,17,0,0
icmp,ecr_i,SF,1032,0,0,1
tcp,auth,SF,9,37,0,0
tcp,http,REJ,0,0,0,0
tcp,private,S0,0,0,0,1
icmp,ecr_i,SF,520,0,0,1
udp,domain_u,SF,44,117,0,0
tcp,http,SF,252,15250,0,0
tcp,private,S0,0,0,0,1
tcp,smtp,SF,3087,429,0,0
tcp,smtp,SF,892,373,0,0
tcp,Z39_50,RSTR,0,0,0,1
tcp,http,SF,201,911,0,0
tcp,ftp_data,S0,0,0,0,1
tcp,smtp,OTH,44,156,0,0
tcp,http,SF,325,11524,0,0
tcp,private,S0,0,0,0,1
tcp,telnet,SF,141,2515,0,0
tcp,smtp,SF,12791,1428,0,0
tcp,http,SF,54540,8314,0,1
tcp,Z39_50,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
udp,domain_u,SF,46,129,0,0
udp,domain_u,SF,45,132,0,0
tcp,private,RSTR,1,0,0,1
tcp,http,SF,244,1382,0,0
udp,domain_u,SF,44,74,0,0
tcp,ftp_data,SF,3909,0,0,0
tcp,auth,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
udp,domain_u,SF,45,125,0,0
tcp,http,SF,275,9851,0,0
tcp,http,SF,240,311,0,0
tcp,smtp,SF,1093,329,0,0
tcp,private,SH,0,0,0,1
tcp,supdup,S0,0,0,0,1
tcp,http,SF,214,181,0,0
tcp,sql_net,S0,0,0,0,1
udp,domain_u,SF,45,135,0,0
tcp,http,REJ,0,0,0,0
tcp,ftp_data,S0,0,0,0,1
tcp,bgp,S0,0,0,0,1
tcp,http,SF,214,484,0,0
udp,domain_u,SF,43,43,0,0
tcp,ftp,SF,227,765,0,0
tcp,ftp,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,http,SF,232,609,0,0
tcp,http,SF,265,22926,0,0
tcp,http,REJ,0,0,0,1
tcp,http,SF,239,2125,0,0
tcp,http,SF,147,2632,0,0
tcp,bgp,S0,0,0,0,1
icmp,eco_i,SF,18,0,0,1
tcp,private,S0,0,0,0,1
udp,domain_u,SF,30,0,0,0
tcp,finger,S0,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
tcp,http,S1,328,27740,0,0
tcp,ftp,RSTO,900,2836,0,0
tcp,smtp,SF,1838,333,0,0
tcp,ldap,S0,0,0,0,1
udp,other,SF,147,105,0,0
tcp,ftp_data,SF,12,0,0,0
tcp,uucp,RSTO,0,0,0,1
tcp,http,SF,54540,8314,0,1
tcp,http,SF,226,5916,0,0
tcp,private,S0,0,0,0,1
tcp,ftp,SF,1198,3380,0,0
tcp,courier,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
udp,domain_u,SF,34,34,0,0
udp,domain_u,SF,45,143,0,0
tcp,private,REJ,0,0,0,1
tcp,ftp_data,S0,0,0,0,1
tcp,ftp_data,SF,501760,0,0,0
tcp,http,SF,171,1434,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,330,392,0,0
tcp,other,RSTR,1,0,0,1
udp,private,SF,1,0,0,1
tcp,private,REJ,0,0,0,1
tcp,private,S0,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
tcp,http,SF,286,751,0,0
tcp,kshell,S0,0,0,0,1
tcp,smtp,SF,1265,327,0,0
tcp,ftp_data,SF,175337,0,0,0
tcp,time,S0,0,0,0,1
tcp,other,RSTR,1,0,0,1
tcp,private,S0,0,0,0,1
tcp,telnet,S1,0,0,0,0
tcp,http,SF,206,8773,0,0
udp,ntp_u,SF,48,48,0,0
icmp,eco_i,SF,8,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,private,RSTR,0,0,0,1
icmp,ecr_i,SF,1032,0,0,1
udp,domain_u,SF,24,24,0,0
udp,domain_u,SF,44,44,0,0
tcp,http,SF,339,282,0,0
tcp,http,SF,356,1328,0,0
icmp,eco_i,SF,18,0,0,1
tcp,http,SF,215,434,0,0
tcp,http,SF,213,770,0,0
tcp,http,REJ,0,0,0,0
tcp,vmnet,S0,0,0,0,1
tcp,http,SF,159,54647,0,0
icmp,ecr_i,SF,1032,0,0,1
tcp,csnet_ns,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,219,788,0,0
tcp,ssh,S0,0,0,0,1
udp,domain_u,SF,45,132,0,0
tcp,ftp_data,REJ,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,http,SF,301,4363,0,0
tcp,smtp,RSTO,0,0,0,1
tcp,vmnet,RSTR,0,0,0,1
tcp,http,S0,0,0,0,1
tcp,http,SF,207,464,0,0
tcp,ftp_data,SF,1010,0,0,0
tcp,http,SF,309,1906,0,0
udp,other,SF,147,105,0,0
tcp,http,SF,257,1806,0,0
udp,private,SF,1,74,0,1
tcp,private,REJ,0,0,0,1
tcp,smtp,SF,1391,431,0,0
tcp,http,SF,293,4321,0,0
tcp,http,SF,205,2543,0,0
tcp,http,SF,210,308,0,0
tcp,http,SF,203,1211,0,0
tcp,smtp,SF,1109,334,0,0
tcp,ftp_data,SF,59,0,0,0
tcp,efs,S0,0,0,0,1
tcp,private,REJ,0,0,0,1
udp,domain_u,SF,44,132,0,0
tcp,smtp,RSTO,0,0,0,1
udp,private,SF,28,0,0,1
tcp,ftp_data,SF,212,0,0,0
tcp,private,REJ,0,0,0,1
udp,domain_u,SF,44,128,0,0
tcp,http,SF,252,14445,0,0
tcp,smtp,SF,128,242,0,0
tcp,http,SF,233,2571,0,0
udp,domain_u,SF,44,78,0,0
tcp,smtp,SF,1164,376,0,0
tcp,http,REJ,0,0,0,0
tcp,http_443,S0,0,0,0,1
udp,private,SF,105,146,0,0
tcp,http,SF,231,325,0,0
tcp,http,SF,260,398,0,0
tcp,discard,S0,0,0,0,1
tcp,ftp_data,SF,6062,0,0,0
tcp,private,S0,0,0,0,1
tcp,other,REJ,0,0,0,1
tcp,http,SF,292,297,0,0
tcp,smtp,SF,2748,329,0,0
udp,other,SF,145,105,0,0
tcp,private,S0,0,0,0,1
tcp,finger,S0,0,0,0,1
tcp,ftp_data,SF,8737,0,0,0
tcp,private,S0,0,0,0,1
tcp,private,S0,0,0,0,1
udp,domain_u,SF,33,33,0,0
udp,domain_u,SF,43,129,0,0
tcp,private,REJ,0,0,0,1
tcp,http,SF,219,2000,0,0
tcp,finger,S0,0,0,0,1
tcp,ldap,REJ,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,ftp_data,SF,7940,0,0,0
udp,other,SF,146,105,0,0
tcp,vmnet,REJ,0,0,0,1
tcp,exec,S0,0,0,0,1
tcp,ftp_data,SF,383,0,0,0
tcp,private,S0,0,0,0,1
tcp,time,S0,0,0,0,1
udp,private,SF,28,0,0,1
icmp,ecr_i,SF,1032,0,0,1
udp,domain_u,SF,45,133,0,0
tcp,http,SF,307,327,0,0
tcp,http,SF,238,1378,0,0
tcp,ftp,SF,1190,3380,0,0
tcp,http,REJ,0,0,0,0
tcp,http,SF,204,930,0,0
tcp,smtp,SF,1180,398,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,299,338,0,0
tcp,http,SF,229,1340,0,0
tcp,smtp,SF,1980,439,0,0
tcp,http,S0,0,0,0,1
udp,domain_u,SF,45,120,0,0
tcp,http,SF,231,1462,0,0
tcp,private,S0,0,0,0,1
tcp,gopher,REJ,0,0,0,1
tcp,ftp_data,SF,4014,0,0,0
tcp,http,SF,298,188,0,0
tcp,iso_tsap,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,telnet,S0,0,0,0,1
tcp,http,SF,227,1298,0,0
tcp,http,REJ,0,0,0,0
icmp,eco_i,SF,8,0,0,1
tcp,iso_tsap,S0,0,0,0,1
tcp,http,REJ,0,0,0,0
tcp,name,S0,0,0,0,1
udp,domain_u,SF,46,112,0,0
tcp,http,SF,307,483,0,0
tcp,http,SF,287,2656,0,0
tcp,ftp,SF,229,770,0,0
tcp,ftp,SF,61,189,0,0
tcp,http,REJ,0,0,0,0
tcp,smtp,SF,3082,331,0,0
tcp,http,SF,211,1441,0,0
tcp,private,S0,0,0,0,1
icmp,ecr_i,SF,30,0,0,0
tcp,http,SF,262,19886,0,0
tcp,private,S0,0,0,0,1
tcp,login,RSTO,0,0,0,1
tcp,http,S0,0,0,0,1
udp,domain_u,SF,44,44,0,0
tcp,private,REJ,0,0,0,1
udp,domain_u,SF,45,70,0,0
tcp,ftp,S0,0,0,0,1
tcp,ftp_data,SF,501760,0,0,0
tcp,ftp_data,SF,9178,0,0,0
tcp,http,SF,240,2432,0,0
udp,domain_u,SF,43,126,0,0
tcp,ftp_data,SF,1376,0,0,0
tcp,ftp_data,SF,11,0,0,0
tcp,http,SF,272,60397,0,0
tcp,http,SF,331,8720,0,0
tcp,echo,S0,0,0,0,1
tcp,private,S0,0,0,0,1
tcp,mtp,S0,0,0,0,1
tcp,smtp,SF,1227,332,0,0
tcp,http,SF,232,1722,0,0
tcp,http,SF,232,1973,0,0
tcp,netstat,S0,0,0,0,1
udp,domain_u,SF,43,71,0,0
udp,domain_u,SF,34,34,0,0
tcp,http,SF,342,3793,0,0
udp,domain_u,SF,83,45,0,0
tcp,other,REJ,0,0,0,1
udp,other,SF,146,105,0,0
tcp,http,SF,293,13599,0,0
tcp,efs,S0,0,0,0,1
tcp,smtp,SF,1660,332,0,0
tcp,smtp,SF,701,385,0,0
tcp,http,SF,225,265,0,0
tcp,private,S0,0,0,0,1
udp,domain_u,SF,46,100,0,0
tcp,http,SF,54540,8314,0,1
tcp,private,S0,0,0,0,1
tcp,private,SH,0,0,0,1
tcp,http,SF,241,9038,0,0
udp,domain_u,SF,43,78,0,0
tcp,http,SF,201,12052,0,0
tcp,uucp,S0,0,0,0,1
tcp,nnsp,S0,0,0,0,1
tcp,ftp_data,SF,9311,0,0,0
tcp,supdup,S0,0,0,0,1
tcp,smtp,SF,929,331,0,0
tcp,http,SF,306,1075,0,0
udp,domain_u,SF,34,88,0,0
tcp,http,SF,206,1929,0,0
tcp,smtp,S0,0,0,0,1
udp,private,SF,105,145,0,0
tcp,private,SH,0,0,0,1
tcp,login,S0,0,0,0,1
tcp,http,SF,345,2291,0,0
tcp,private,S0,0,0,0,1
tcp,http,SF,253,477,0,0
tcp,ftp_data,SF,749,0,0,0
tcp,smtp,SF,2948,466,0,0
tcp,private,REJ,0,0,0,1
tcp,private,REJ,0,0,0,1
tcp,ctf,REJ,0,0,0,1
tcp,http,SF,298,2445,0,0
tcp,private,S0,0,0,0,1
tcp,http_443,REJ,0,0,0,1
tcp,http,SF,303,1146,0,0
tcp,courier,S0,0,0,0,1
tcp,courier,S0,0,0,0,1
